Country,Job,Job Title,Company,company link,Location,Publish Time,link
Saudi Arabia,Data Analyst,Data Analyst,Gathern | جاذر إن,https://sa.linkedin.com/company/gathern.co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",3 months ago,https://sa.linkedin.com/jobs/view/data-analyst-at-gathern-%D8%AC%D8%A7%D8%B0%D8%B1-%D8%A5%D9%86-4260824800?position=11&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=LES%2F1lJIaUT5bjQFoChB0g%3D%3D
Saudi Arabia,Data Analyst,Data Analyst.,Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/data-analyst-at-master-works-4281924211?position=12&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=8RQbxuURtTSG1%2FXNfL2G2Q%3D%3D
Saudi Arabia,Data Analyst,Data Analyst,Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/data-analyst-at-master-works-4285348698?position=13&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=sWN2btjEcd16xklzP011Aw%3D%3D
Saudi Arabia,Data Analyst,Data Analyst,PIPECARE Group,https://ae.linkedin.com/company/pipecaregroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/data-analyst-at-pipecare-group-4260434350?position=14&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=eotQelzg0vpzlPSShgcCyQ%3D%3D
Saudi Arabia,Data Analyst,Data Analyst,Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/data-analyst-at-master-works-4284090648?position=15&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=uknSJB1CiFIXGhfl1DJ1tQ%3D%3D
Saudi Arabia,Data Analyst,Data Center Engineer,Salam,https://sa.linkedin.com/company/salam-ksa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",1 day ago,https://sa.linkedin.com/jobs/view/data-center-engineer-at-salam-4297402947?position=16&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=Uz4wZjcxKjr%2BNK7ymPl5Sw%3D%3D
Saudi Arabia,Data Analyst,Expert of Insight Generation & Decision Support,هيئة التأمين | Insurance Authority,https://sa.linkedin.com/company/%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%AA%D8%A3%D9%85%D9%8A%D9%86?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",3 weeks ago,https://sa.linkedin.com/jobs/view/expert-of-insight-generation-decision-support-at-%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%AA%D8%A3%D9%85%D9%8A%D9%86-insurance-authority-4287379373?position=17&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=JzZfs2tRnbqZcLgTKVtOtg%3D%3D
Saudi Arabia,Data Analyst,Senior Intelligence Analyst,Google,https://www.linkedin.com/company/google?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 weeks ago,https://sa.linkedin.com/jobs/view/senior-intelligence-analyst-at-google-4291951311?position=18&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=cmgSRKRxXAqrVbhzERRoDQ%3D%3D
Saudi Arabia,Data Analyst,Data Analyst,LIN SCAN Advanced Pipelines & Tanks Services,https://ae.linkedin.com/company/linscan?trk=public_jobs_jserp-result_job-search-card-subtitle,Saudi Arabia,2 months ago,https://sa.linkedin.com/jobs/view/data-analyst-at-lin-scan-advanced-pipelines-tanks-services-4256604988?position=19&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=cFnnLlU4JLZJn6zDtCrk1g%3D%3D
Saudi Arabia,Data Analyst,Data Analyst,LIN SCAN Advanced Pipelines & Tanks Services,https://ae.linkedin.com/company/linscan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/data-analyst-at-lin-scan-advanced-pipelines-tanks-services-4256938798?position=20&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=VHcznXwtF2FB4FR3HhX5Hw%3D%3D
Saudi Arabia,Data Analyst,Work from Home Saudi Arabia,TELUS Digital,https://ca.linkedin.com/company/telus-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Khamis Mushait, 'Asir, Saudi Arabia",3 weeks ago,https://sa.linkedin.com/jobs/view/work-from-home-saudi-arabia-at-telus-digital-4274111081?position=21&pageNum=0&refId=ZmLE6whTQU8K80x3EcrN0Q%3D%3D&trackingId=yLEL%2Bcxkk234JCMr%2BhOmGg%3D%3D
